school_name,state,level,ownership,student_count,teacher_count,latitude,longitude,ward_code,address
Government Day Junior Secondary School,YO,Secondary,Public,,,11.334967,11.7696029,70707,"Government Day Junior Secondary School, YO State, Nigeria"
Government Day Junior Secondary School Ngellewa,YO,Secondary,Public,,,12.8840662,10.451287,71306,"Government Day Junior Secondary School Ngellewa, YO State, Nigeria"
Government Day Junior Secondary School Kukuri,YO,Secondary,Public,,,11.888414,10.8566862,71210,"Government Day Junior Secondary School Kukuri, YO State, Nigeria"
Government Day Junior Secondary School,YO,Secondary,Public,,,12.4925307,11.4910188,70205,"Government Day Junior Secondary School, YO State, Nigeria"
Ali Marami Government Day Secondary School,YO,Secondary,Public,,,11.7626268,11.9467347,70311,"Ali Marami Government Day Secondary School, YO State, Nigeria"
Ngelzarma Government Girls Secondary School,YO,Secondary,Public,,,11.689539,11.5957904,70509,"Ngelzarma Government Girls Secondary School, YO State, Nigeria"
Nguru Government Day Secondary School,YO,Secondary,Public,,,12.8674138,10.4516912,71310,"Nguru Government Day Secondary School, YO State, Nigeria"
Jaji Maji Government Day Junior Secondary School,YO,Secondary,Public,,,12.8989041,10.8030367,71006,"Jaji Maji Government Day Junior Secondary School, YO State, Nigeria"
Government Day Junior Secondary School Bara,YO,Secondary,Public,,,10.9328977,11.6828267,70801,"Government Day Junior Secondary School Bara, YO State, Nigeria"
Geidam Junior Secondary School,YO,Secondary,Public,,,12.9061461,11.9384694,70603,"Geidam Junior Secondary School, YO State, Nigeria"
Government Day Junior Secondary School Fika,YO,Secondary,Public,,,11.2880391,11.3130373,70402,"Government Day Junior Secondary School Fika, YO State, Nigeria"
Government Day Junior Secondary School Gadaka,YO,Secondary,Public,,,11.2973678,11.2283546,70403,"Government Day Junior Secondary School Gadaka, YO State, Nigeria"
Government Day Junior Secondary School Damagum Ii,YO,Secondary,Public,,,11.6767877,11.3399828,70502,"Government Day Junior Secondary School Damagum Ii, YO State, Nigeria"
Government Junior School Amshi,YO,Secondary,Public,,,12.6967393,10.8323254,70909,"Government Junior School Amshi, YO State, Nigeria"
Gajibo Government Day Junior Secondary School,BR,Secondary,Public,,,12.1129146,13.9888647,10804,"Gajibo Government Day Junior Secondary School, BR State, Nigeria"
Tashan Arede Junior Secondary School,BR,Secondary,Public,,,10.4877949,12.421703,11206,"Tashan Arede Junior Secondary School, BR State, Nigeria"
Shaffa Central Junior Secondary School,BR,Secondary,Public,,,10.5116273,12.3285471,11204,"Shaffa Central Junior Secondary School, BR State, Nigeria"
Uda Subeb Junior Secondary School,BR,Secondary,Public,,,10.5028227,13.0868139,10212,"Uda Subeb Junior Secondary School, BR State, Nigeria"
Uba Lowcost Junior Day Secondary School,BR,Secondary,Public,,,10.4703826,13.1935241,10211,"Uba Lowcost Junior Day Secondary School, BR State, Nigeria"
Shani Government Secondary School,BR,Secondary,Public,,,10.2303261,12.0488477,12710,"Shani Government Secondary School, BR State, Nigeria"
Command Children School,BR,Secondary,Public,,,11.8121029,13.1563851,12413,"Command Children School, BR State, Nigeria"
G s s Staff Quarters Benish,BR,Secondary,Public,,,11.8015448,12.4759364,11401,"G s s Staff Quarters Benish, BR State, Nigeria"
College Of Agriculture Maiduguri,BR,Secondary,Unknown,,,11.86031,13.20999,11305,"College Of Agriculture Maiduguri, BR State, Nigeria"
Jara Gol Junior Day Secondary School,BR,Secondary,Public,,,10.2262443,11.6214144,10406,"Jara Gol Junior Day Secondary School, BR State, Nigeria"
El kanemi college of islamic theology maiduguri,BR,Secondary,Unknown,,,11.8335199,13.1141629,12413,"El kanemi college of islamic theology maiduguri, BR State, Nigeria"
Government Girls Sec School,BR,Secondary,Public,,,11.5559772,13.6896827,10310,"Government Girls Sec School, BR State, Nigeria"
Government Girls Secondary School,BR,Secondary,Public,,,11.8336048,13.1388818,12413,"Government Girls Secondary School, BR State, Nigeria"
Azir Junior Secondary School,BR,Secondary,Public,,,11.0432344,12.6472186,10701,"Azir Junior Secondary School, BR State, Nigeria"
Kirawa Government Day Secondary School,BR,Secondary,Public,,,11.1921444,13.912998,11109,"Kirawa Government Day Secondary School, BR State, Nigeria"
Balbaya Government Day Secondary School,BR,Secondary,Public,,,10.62038,11.7383328,10401,"Balbaya Government Day Secondary School, BR State, Nigeria"
Gulumba Secondary School,BR,Secondary,Public,,,11.6547355,14.1097476,10314,"Gulumba Secondary School, BR State, Nigeria"
Wataklri Memo Private School,BR,Secondary,Private,,,10.5256441,12.2429818,11205,"Wataklri Memo Private School, BR State, Nigeria"
Jilbe Junior Secondary School,BR,Secondary,Public,,,11.9176537,14.6365407,11502,"Jilbe Junior Secondary School, BR State, Nigeria"
Gajigana Junior Day Secondary School,BR,Secondary,Public,,,12.250641,13.104077,12005,"Gajigana Junior Day Secondary School, BR State, Nigeria"
Shehu Garbai School,BR,Secondary,Public,,,11.8277879,13.1461377,12413,"Shehu Garbai School, BR State, Nigeria"
Payashatan Junior Day Secondary School,BR,Secondary,Public,,,10.8705261,12.84936,10601,"Payashatan Junior Day Secondary School, BR State, Nigeria"
Namu Model School,BR,Secondary,Private,,,11.8152515,13.1521676,12413,"Namu Model School, BR State, Nigeria"
Gora Junior Secondary School,BR,Secondary,Public,,,10.0472661,11.9185758,12704,"Gora Junior Secondary School, BR State, Nigeria"
Marama Government Day Secondary School,BR,Secondary,Public,,,10.4535254,12.158401,11208,"Marama Government Day Secondary School, BR State, Nigeria"
Ashigashiya Day Secondary School,BR,Secondary,Unknown,,,11.1373372,13.8744193,11101,"Ashigashiya Day Secondary School, BR State, Nigeria"
Monguno Government Day Secondary School,BR,Secondary,Public,,,12.6722261,13.6056623,12307,"Monguno Government Day Secondary School, BR State, Nigeria"
Rayan Islamic Secondary School,BR,Secondary,Private,,,11.8036033,13.172948,11306,"Rayan Islamic Secondary School, BR State, Nigeria"
Government Girls Secondary School Wulgo,BR,Secondary,Public,,,12.4836928,14.17193,12510,"Government Girls Secondary School Wulgo, BR State, Nigeria"
IBN Fatawa Secondary School,BR,Secondary,Public,,,12.6629042,13.6272766,12307,"IBN Fatawa Secondary School, BR State, Nigeria"
Gatamarwa 1 School,BR,Secondary,Public,,,10.7042806,12.9799271,10602,"Gatamarwa 1 School, BR State, Nigeria"
Buratai Junior Secondary School,BR,Secondary,Public,,,10.908619,12.0869852,10501,"Buratai Junior Secondary School, BR State, Nigeria"
Baale Junior Secondary School,BR,Secondary,Public,,,11.2043352,13.0695657,10705,"Baale Junior Secondary School, BR State, Nigeria"
Ali Sheriffti Junior Secondary School,BR,Secondary,Public,,,12.8593093,13.8465955,11708,"Ali Sheriffti Junior Secondary School, BR State, Nigeria"
Sakwa Government Secondary School,BR,Secondary,Public,,,10.5173812,12.2088031,11211,"Sakwa Government Secondary School, BR State, Nigeria"
Winners Model School,BR,Secondary,Private,,,11.845635,13.1165824,12401,"Winners Model School, BR State, Nigeria"
Government Day Junior Secondary School Uba Central,BR,Secondary,Public,,,10.4552806,13.2224941,10211,"Government Day Junior Secondary School Uba Central, BR State, Nigeria"
Government Day Secondary School Gamboru,BR,Secondary,Public,,,12.3685566,14.2114146,12502,"Government Day Secondary School Gamboru, BR State, Nigeria"
Mbulamel Junior Secondary School,BR,Secondary,Public,,,10.6294893,12.1894822,10511,"Mbulamel Junior Secondary School, BR State, Nigeria"
Ngohi Junior Secondary School,BR,Secondary,Public,,,10.6735334,12.6902951,10207,"Ngohi Junior Secondary School, BR State, Nigeria"
Biu Central Junior Secondary School,BR,Secondary,Public,,,10.6176735,12.1977833,10511,"Biu Central Junior Secondary School, BR State, Nigeria"
Government Secondary School Damasak,BR,Secondary,Public,,,13.1135607,12.5200588,12203,"Government Secondary School Damasak, BR State, Nigeria"
Immaculate College,BR,Secondary,Unknown,,,11.8516048,13.1399934,12410,"Immaculate College, BR State, Nigeria"
Doro Junior Secondary School,BR,Secondary,Public,,,13.116478,13.8603376,11706,"Doro Junior Secondary School, BR State, Nigeria"
Government Day Junior Secondary School,BR,Secondary,Public,,,12.4980855,12.7867341,10904,"Government Day Junior Secondary School, BR State, Nigeria"
Yimirali Junior Day Secondary School,BR,Secondary,Public,,,10.6135299,12.995276,10201,"Yimirali Junior Day Secondary School, BR State, Nigeria"
Sabon Gari Junior Day Secondary School,BR,Secondary,Public,,,10.8029425,12.4518508,10701,"Sabon Gari Junior Day Secondary School, BR State, Nigeria"
Kala Junior Secondary School,BR,Secondary,Public,,,12.0826274,14.4650352,11505,"Kala Junior Secondary School, BR State, Nigeria"
Yerwa Practising School,BR,Secondary,Public,,,11.8295301,13.1535783,12413,"Yerwa Practising School, BR State, Nigeria"
Fedral Government Girl Collage Monguno,BR,Secondary,Public,,,12.6919893,13.6207897,12307,"Fedral Government Girl Collage Monguno, BR State, Nigeria"
Mustapha El Kanemi Arabic College,BR,Secondary,Public,,,11.8296691,13.1227929,12413,"Mustapha El Kanemi Arabic College, BR State, Nigeria"
Shehu Laminu Junior Day Secondary School,BR,Secondary,Public,,,13.0654328,13.7714881,11702,"Shehu Laminu Junior Day Secondary School, BR State, Nigeria"
Ube Secomdary School,BR,Secondary,Public,,,12.2868646,14.5321886,11509,"Ube Secomdary School, BR State, Nigeria"
Government Girls Secondary School Chibok,BR,Secondary,Public,,,10.8831271,12.8382857,10611,"Government Girls Secondary School Chibok, BR State, Nigeria"
Government Girls Secondary School,BR,Secondary,Unknown,,,12.2585311,13.1058574,12005,"Government Girls Secondary School, BR State, Nigeria"
Central Primry Ube Secondary Schools,BR,Secondary,Public,,,12.3412048,14.1851857,12507,"Central Primry Ube Secondary Schools, BR State, Nigeria"
Chikide Balgo Junior Secondary School,BR,Secondary,Public,,,11.0516366,13.7865243,11104,"Chikide Balgo Junior Secondary School, BR State, Nigeria"
Dashu Junior Day Secondary School,BR,Secondary,Public,,,10.7385625,12.1500414,10508,"Dashu Junior Day Secondary School, BR State, Nigeria"
Moduganari Junior Arabic Secondary School,BR,Secondary,Unknown,,,11.8231,13.1236286,12413,"Moduganari Junior Arabic Secondary School, BR State, Nigeria"
Bama Government Junior Secondary School,BR,Secondary,Public,,,11.5420916,13.6870358,10311,"Bama Government Junior Secondary School, BR State, Nigeria"
Madafuma Junior Secondary School,BR,Secondary,Public,,,10.7088473,12.2493056,10511,"Madafuma Junior Secondary School, BR State, Nigeria"
Ansur ud deen College,BR,Secondary,Unknown,,,11.8814362,13.1370438,12402,"Ansur ud deen College, BR State, Nigeria"
Kubo Government Day Secondary School,BR,Secondary,Public,,,10.1024805,12.0297725,12707,"Kubo Government Day Secondary School, BR State, Nigeria"
Kombo Junior Secondary School,BR,Secondary,Public,,,10.0594406,11.8222781,12709,"Kombo Junior Secondary School, BR State, Nigeria"
Anahada Islamic Institute,BR,Secondary,Private,,,11.8395439,13.1702546,12407,"Anahada Islamic Institute, BR State, Nigeria"
Rumirgo Junior Day Secondary School,BR,Secondary,Public,,,10.6016247,13.0340046,10210,"Rumirgo Junior Day Secondary School, BR State, Nigeria"
Gaidam Junior Day Secondary School,BR,Secondary,Public,,,10.453413,11.7526029,10409,"Gaidam Junior Day Secondary School, BR State, Nigeria"
Shaffa Commununity Day Secondary School,BR,Secondary,Public,,,10.5111918,12.3292684,11204,"Shaffa Commununity Day Secondary School, BR State, Nigeria"
Mafoni Liberty Junior Secondary School,BR,Secondary,Public,,,11.804829,13.1354347,12413,"Mafoni Liberty Junior Secondary School, BR State, Nigeria"
Government Science Secondary Biu,BR,Secondary,Public,,,10.6179833,12.1914474,10511,"Government Science Secondary Biu, BR State, Nigeria"
Pela Mbirini Junior Secondary School,BR,Secondary,Public,,,10.4064216,12.3725916,11210,"Pela Mbirini Junior Secondary School, BR State, Nigeria"
Auno Ube Junior Day Secondary School,BR,Secondary,Public,,,11.8471236,12.9341072,11602,"Auno Ube Junior Day Secondary School, BR State, Nigeria"
Gumsuri Junior Day Secondary School,BR,Secondary,Public,,,11.0594236,12.8071254,10710,"Gumsuri Junior Day Secondary School, BR State, Nigeria"
Government Girls Secondary School Staff Quarters,BR,Secondary,Unknown,,,12.2540241,13.0983571,12005,"Government Girls Secondary School Staff Quarters, BR State, Nigeria"
Kauwa Cross Government Day Junior Secondary School,BR,Secondary,Public,,,12.940534,13.6757485,11707,"Kauwa Cross Government Day Junior Secondary School, BR State, Nigeria"
Kachalari Maidugur Junior Day Secondary School,BR,Secondary,Public,,,11.8572441,13.2086454,11305,"Kachalari Maidugur Junior Day Secondary School, BR State, Nigeria"
Government Secondary School Waka,BR,Secondary,Public,,,10.6372308,12.2006512,10511,"Government Secondary School Waka, BR State, Nigeria"
Dalwa West School,BR,Secondary,Public,,,11.6578243,13.0298763,11604,"Dalwa West School, BR State, Nigeria"
Buma Junior Secondary School,BR,Secondary,Public,,,10.3274488,12.1793157,12702,"Buma Junior Secondary School, BR State, Nigeria"
Pulka Day Secondary School,BR,Secondary,Unknown,,,11.2196845,13.7829194,11112,"Pulka Day Secondary School, BR State, Nigeria"
Hema Government Secondary School,BR,Secondary,Unknown,,,10.5603603,12.1624235,11211,"Hema Government Secondary School, BR State, Nigeria"
Whitambaya Junior Secondary School,BR,Secondary,Public,,,10.3928309,12.251969,11209,"Whitambaya Junior Secondary School, BR State, Nigeria"
Dugja Junior Secondary School,BR,Secondary,Public,,,10.6277514,12.1748851,10502,"Dugja Junior Secondary School, BR State, Nigeria"
Himma Private School,BR,Secondary,Private,,,11.8452283,13.1194967,12401,"Himma Private School, BR State, Nigeria"
Baramsira Junior Secondary School,BR,Secondary,Public,,,10.4368876,12.1006514,11207,"Baramsira Junior Secondary School, BR State, Nigeria"
Old Maiduguri Senior Secondary School,BR,Secondary,Unknown,,,11.8677014,13.1711128,11311,"Old Maiduguri Senior Secondary School, BR State, Nigeria"
Shehu Kyari Junior Secondary School,BR,Secondary,Public,,,11.5269291,13.6934678,10311,"Shehu Kyari Junior Secondary School, BR State, Nigeria"
Harang Junior Secondary School,BR,Secondary,Public,,,10.5697329,12.4602248,11206,"Harang Junior Secondary School, BR State, Nigeria"
Aji Masta Junior Secondary School,BR,Secondary,Public,,,12.9262826,13.5709697,11709,"Aji Masta Junior Secondary School, BR State, Nigeria"
Maiduguri International School,BR,Secondary,Private,,,11.8055936,13.1390307,12413,"Maiduguri International School, BR State, Nigeria"
Kukawa Government Secondary School,BR,Secondary,Public,,,12.9308588,13.5719173,11709,"Kukawa Government Secondary School, BR State, Nigeria"
Bara Imul Iman Islamic Integrated School,BR,Secondary,Private,,,11.8115973,13.1419906,12413,"Bara Imul Iman Islamic Integrated School, BR State, Nigeria"
SDP Secondary School,BR,Secondary,Unknown,,,12.0481026,13.9254722,10803,"SDP Secondary School, BR State, Nigeria"
Malna Hari Junior Day Secondary School,BR,Secondary,Public,,,10.6769002,12.1566337,10511,"Malna Hari Junior Day Secondary School, BR State, Nigeria"
Kautikari Government Day Secondary School,BR,Secondary,Public,,,10.8212,12.98736,10603,"Kautikari Government Day Secondary School, BR State, Nigeria"
Success Secondary School,BR,Secondary,Private,,,11.8713448,13.1447928,12402,"Success Secondary School, BR State, Nigeria"
Comunity High Islamiya,BR,Secondary,Private,,,10.5107826,12.3292177,11204,"Comunity High Islamiya, BR State, Nigeria"
Telta Memorial Secondry School,BR,Secondary,Private,,,11.7409767,13.0953892,11306,"Telta Memorial Secondry School, BR State, Nigeria"
