school_name,state,level,ownership,student_count,teacher_count,latitude,longitude,ward_code,address
Birabira Primary School,AD,Primary,Public,,,9.877811,12.094077,ADSSHG05,"Birabira Primary School, AD State, Nigeria"
Wuro Dole Primary School,AD,Primary,Public,,,9.380077,12.602266,ADSGRE10,"Wuro Dole Primary School, AD State, Nigeria"
Jubawo Primary School,AD,Primary,Public,,,9.529461,12.577125,ADSGRE10,"Jubawo Primary School, AD State, Nigeria"
Swensuthire Primary School,AD,Primary,Public,,,9.842515,11.873615,ADSGUY05,"Swensuthire Primary School, AD State, Nigeria"
Prankwata Primary School,AD,Primary,Public,,,10.048751,12.49847,ADSGMB03,"Prankwata Primary School, AD State, Nigeria"
Purokayo I Primary School,AD,Primary,Public,,,9.915636,11.961363,ADSGUY10,"Purokayo I Primary School, AD State, Nigeria"
Mayo Lamja Primary School,AD,Primary,Public,,,8.978426,11.965216,ADSMWA07,"Mayo Lamja Primary School, AD State, Nigeria"
Damilu II Primary School,AD,Primary,Public,,,9.277019,12.415848,ADSYLN05,"Damilu II Primary School, AD State, Nigeria"
Ugi Primary School,AD,Primary,Public,,,8.980513,12.435979,ADSFUR11,"Ugi Primary School, AD State, Nigeria"
Kelluje Primary School,AD,Primary,Public,,,10.336635,13.256153,ADSMUB03,"Kelluje Primary School, AD State, Nigeria"
Ukule Primary School,AD,Primary,Public,,,9.087699,11.859804,ADSMWA01,"Ukule Primary School, AD State, Nigeria"
Ganye I Primary School,AD,Primary,Public,,,8.446035,12.050178,ADSGAN03,"Ganye I Primary School, AD State, Nigeria"
Banjiram I Primary School,AD,Primary,Public,,,9.791634,11.960997,ADSGUY01,"Banjiram I Primary School, AD State, Nigeria"
Madvi Primary School,AD,Primary,Public,,,10.374793,13.465812,ADSMUB08,"Madvi Primary School, AD State, Nigeria"
Jesus Army Acadamy,AD,Primary,Faith Based,,,9.2098648,12.5036986,ADSYLA01,"Jesus Army Acadamy, AD State, Nigeria"
Choncha Primary School,AD,Primary,Public,,,8.720796,12.551643,ADSJAD04,"Choncha Primary School, AD State, Nigeria"
Duwo Primary School,AD,Primary,Public,,,9.709519,11.875603,ADSGUY06,"Duwo Primary School, AD State, Nigeria"
Karewa Primary School,AD,Primary,Public,,,9.964991,13.255155,ADSMAH04,"Karewa Primary School, AD State, Nigeria"
Dlang Primary School,AD,Primary,Public,,,10.445251,12.976312,ADSHNG04,"Dlang Primary School, AD State, Nigeria"
Noine Primary School,AD,Primary,Public,,,9.467976,12.391625,ADSGRE03,"Noine Primary School, AD State, Nigeria"
Segeri Primary School,AD,Primary,Public,,,9.929283,12.61818,ADSSNG06,"Segeri Primary School, AD State, Nigeria"
Legacy International Children Mission Nursery and Primary School,AD,Primary,Private,,,9.4606681,12.0326108,ADSNUM06,"Legacy International Children Mission Nursery and Primary School, AD State, Nigeria"
Labari Primary School,AD,Primary,Public,,,8.614445,11.975187,ADSGAN10,"Labari Primary School, AD State, Nigeria"
Ardo Mokawu Nomadic Primary School,AD,Primary,Public,,,9.486764,12.560832,ADSGRE10,"Ardo Mokawu Nomadic Primary School, AD State, Nigeria"
Taksiwambai Primary School,AD,Primary,Public,,,8.181165,12.042625,ADSTNG10,"Taksiwambai Primary School, AD State, Nigeria"
Mwana One Primary School Lamurde,AD,Primary,Public,,,9.611339,11.78765,ADSLMR04,"Mwana One Primary School Lamurde, AD State, Nigeria"
Kubi Hayatu Primary School,AD,Primary,Public,,,8.649614,12.449065,ADSJAD06,"Kubi Hayatu Primary School, AD State, Nigeria"
Suwa Primary School,AD,Primary,Public,,,9.530699,11.600622,ADSLMR09,"Suwa Primary School, AD State, Nigeria"
Gaji Primary School,AD,Primary,Public,,,8.599411,12.309836,ADSJAD06,"Gaji Primary School, AD State, Nigeria"
Gundenyi III Primary School Kurnyi,AD,Primary,Public,,,9.884819,11.83398,ADSGUY05,"Gundenyi III Primary School Kurnyi, AD State, Nigeria"
Central Primary School Wuro Bokki,AD,Primary,Public,,,9.392213,12.793391,ADSFUR10,"Central Primary School Wuro Bokki, AD State, Nigeria"
Bumbum Primary,AD,Primary,Public,,,9.085457,11.838864,ADSMWA01,"Bumbum Primary, AD State, Nigeria"
Gwadabawa Primaryimary School Jimeta,AD,Primary,Public,,,9.277888,12.463137,ADSYLN04,"Gwadabawa Primaryimary School Jimeta, AD State, Nigeria"
Shenu Primary School,AD,Primary,Public,,,10.107663,12.236683,ADSGMB10,"Shenu Primary School, AD State, Nigeria"
Wuro Yolde Nomadic Primary School,AD,Primary,Public,,,9.022407,12.217572,ADSFUR06,"Wuro Yolde Nomadic Primary School, AD State, Nigeria"
Digino Primary School,AD,Primary,Public,,,9.371735,12.639562,ADSFUR07,"Digino Primary School, AD State, Nigeria"
Kwajiga Nomadic Primary School,AD,Primary,Public,,,10.277073,12.97333,ADSHNG01,"Kwajiga Nomadic Primary School, AD State, Nigeria"
Takya Primary School,AD,Primary,Public,,,10.710172,13.564891,ADSMDG07,"Takya Primary School, AD State, Nigeria"
Wuro Alhaji Primary School,AD,Primary,Public,,,9.926477,13.234743,ADSMAH10,"Wuro Alhaji Primary School, AD State, Nigeria"
Mayo Farang Primary School,AD,Primary,Public,,,8.95034,12.062621,ADSMWA07,"Mayo Farang Primary School, AD State, Nigeria"
Didif Primary School,AD,Primary,Public,,,10.370312,13.230141,ADSMUB03,"Didif Primary School, AD State, Nigeria"
Balanga B Primary School,AD,Primary,Public,,,10.1761979,12.8565075,ADSHNG02,"Balanga B Primary School, AD State, Nigeria"
Wuro Harde Primary School,AD,Primary,Public,,,10.292263,13.263869,ADSMUB03,"Wuro Harde Primary School, AD State, Nigeria"
Murgarang Primary School,AD,Primary,Public,,,9.456578,12.173256,ADSDSA03,"Murgarang Primary School, AD State, Nigeria"
Kpankwai Primary School,AD,Primary,Public,,,9.268584,11.692741,ADSDSA08,"Kpankwai Primary School, AD State, Nigeria"
Jammare Primary School,AD,Primary,Public,,,9.091237,12.703156,ADSFUR01,"Jammare Primary School, AD State, Nigeria"
Ganjing Primary School,AD,Primary,Public,,,10.139243,12.191085,ADSGMB10,"Ganjing Primary School, AD State, Nigeria"
Babidi Primary School,AD,Primary,Public,,,8.638796,12.190018,ADSGAN01,"Babidi Primary School, AD State, Nigeria"
Wuro Hammangali Primary School,AD,Primary,Public,,,9.310543,11.998713,ADSDSA10,"Wuro Hammangali Primary School, AD State, Nigeria"
Inproved Futute Academy Njebjeba,AD,Primary,Private,,,10.1474486,12.4772376,ADSGMB03,"Inproved Futute Academy Njebjeba, AD State, Nigeria"
Yelwa Zango Primary School,AD,Primary,Public,,,9.053526,12.056885,ADSMWA08,"Yelwa Zango Primary School, AD State, Nigeria"
Mishalma Primary School,AD,Primary,Public,,,10.327046,12.724211,ADSGMB08,"Mishalma Primary School, AD State, Nigeria"
Gangwaso Primary School,AD,Primary,Public,,,8.81778,12.005539,ADSMWA11,"Gangwaso Primary School, AD State, Nigeria"
Wuro Jauro Primary School,AD,Primary,Public,,,9.15422,11.976892,ADSMWA04,"Wuro Jauro Primary School, AD State, Nigeria"
Goshidang Primary School,AD,Primary,Public,,,9.51712,13.033778,ADSFUR02,"Goshidang Primary School, AD State, Nigeria"
Rabi Primary School,AD,Primary,Public,,,9.940757,11.941432,ADSGUY07,"Rabi Primary School, AD State, Nigeria"
Yoffo Primary School,AD,Primary,Public,,,9.043602,12.028948,ADSMWA12,"Yoffo Primary School, AD State, Nigeria"
Prowest Pimary and Nursery School,AD,Primary,Private,,,10.419714,13.398186,ADSMUB07,"Prowest Pimary and Nursery School, AD State, Nigeria"
Kangling Primary School,AD,Primary,Public,,,9.392841,12.382319,ADSGRE03,"Kangling Primary School, AD State, Nigeria"
Kauna Baptist Nursery School,AD,Primary,Private,,,9.243551,12.423458,ADSYLN06,"Kauna Baptist Nursery School, AD State, Nigeria"
Wuro Hausa Primary School,AD,Primary,Public,,,9.45768,12.817708,ADSFUR10,"Wuro Hausa Primary School, AD State, Nigeria"
Tsalbu Primary School,AD,Primary,Public,,,9.702701,11.883692,ADSGUY06,"Tsalbu Primary School, AD State, Nigeria"
Kolabadi Primary School,AD,Primary,Public,,,10.715413,13.437693,ADSMDG02,"Kolabadi Primary School, AD State, Nigeria"
Hinjari Girls Primary School,AD,Primary,Public,,,9.901545,11.919161,ADSGUY07,"Hinjari Girls Primary School, AD State, Nigeria"
Wuduvu Primary School,AD,Primary,Public,,,10.421668,13.449339,ADSMUB07,"Wuduvu Primary School, AD State, Nigeria"
Wuro Yolde Primary School,AD,Primary,Public,,,9.538271,12.749615,ADSFUR07,"Wuro Yolde Primary School, AD State, Nigeria"
Kochiel Primary School Thatch,AD,Primary,Public,,,9.3462,12.8872,ADSFUR04,"Kochiel Primary School Thatch, AD State, Nigeria"
Abubakar Adamu Namtari Nursery and Primary School,AD,Primary,Public,,,9.213461,12.472832,ADSYLA05,"Abubakar Adamu Namtari Nursery and Primary School, AD State, Nigeria"
Darul Arqam Islamic Academy,AD,Primary,Private,,,9.220912,12.649998,ADSFUR03,"Darul Arqam Islamic Academy, AD State, Nigeria"
Bodwai Primary School,AD,Primary,Public,,,10.000235,12.058123,ADSSHG02,"Bodwai Primary School, AD State, Nigeria"
Boggare Primary School,AD,Primary,Public,,,9.338599,12.387626,ADSYLA08,"Boggare Primary School, AD State, Nigeria"
Dagberum Primary School,AD,Primary,Public,,,8.37382,12.006849,ADSGAN08,"Dagberum Primary School, AD State, Nigeria"
Doulagal Primary School Nomadic,AD,Primary,Public,,,9.233588,12.145041,ADSMWA09,"Doulagal Primary School Nomadic, AD State, Nigeria"
Duna Primary School,AD,Primary,Public,,,8.448231,12.295863,ADSJAD11,"Duna Primary School, AD State, Nigeria"
Mobile Police Children School,AD,Primary,Public,,,9.194854,12.520697,ADSYLA06,"Mobile Police Children School, AD State, Nigeria"
Dakza Primary School,AD,Primary,Public,,,10.154284,13.007009,ADSHNG02,"Dakza Primary School, AD State, Nigeria"
Kofare Primary School,AD,Primary,Public,,,9.5730842,12.8983549,ADSFUR02,"Kofare Primary School, AD State, Nigeria"
Primary School,AD,Primary,Public,,,10.139853,13.2552,ADSGYL10,"Primary School, AD State, Nigeria"
Mudungo Primary School Mudungo,AD,Primary,Public,,,9.813747,12.673275,ADSSNG08,"Mudungo Primary School Mudungo, AD State, Nigeria"
Maskoka Primary and Nursery School,AD,Primary,Public,,,10.40272,13.316504,ADSMUB08,"Maskoka Primary and Nursery School, AD State, Nigeria"
Sale Waja Primary School,AD,Primary,Public,,,9.4391,12.029625,ADSNUM09,"Sale Waja Primary School, AD State, Nigeria"
Gindigarigo Primary School,AD,Primary,Public,,,9.507696,12.486836,ADSGRE06,"Gindigarigo Primary School, AD State, Nigeria"
Kola II Primary School,AD,Primary,Public,,,9.703661,11.950146,ADSGUY08,"Kola II Primary School, AD State, Nigeria"
Wailare Nursery and Primary School,AD,Primary,Public,,,8.764667,12.151056,ADSJAD02,"Wailare Nursery and Primary School, AD State, Nigeria"
Rijo Primary School,AD,Primary,Public,,,10.0068876,12.2038941,ADSGMB10,"Rijo Primary School, AD State, Nigeria"
Nurul Islam Islamiya Nursery and Primary School,AD,Primary,Private,,,9.285548,12.433916,ADSYLN09,"Nurul Islam Islamiya Nursery and Primary School, AD State, Nigeria"
Dubwange Primary School,AD,Primary,Public,,,9.567781,11.870271,ADSLMR01,"Dubwange Primary School, AD State, Nigeria"
Wharadizhe Primary School Wharadizhe,AD,Primary,Public,,,10.52614,13.36542,ADSMCH14,"Wharadizhe Primary School Wharadizhe, AD State, Nigeria"
Mbai Primary School Mbai,AD,Primary,Public,,,9.621888,12.439626,ADSSNG09,"Mbai Primary School Mbai, AD State, Nigeria"
Nana Ausmau Primary School,AD,Primary,Public,,,9.159758,12.456656,ADSYLA03,"Nana Ausmau Primary School, AD State, Nigeria"
Kauna Baptist Primary School,AD,Primary,Private,,,9.243275,12.423512,ADSYLN06,"Kauna Baptist Primary School, AD State, Nigeria"
Kadarbu Primary School,AD,Primary,Public,,,9.511109,12.702316,ADSFUR07,"Kadarbu Primary School, AD State, Nigeria"
Primary School Kpongno,AD,Primary,Public,,,9.639537,12.239901,ADSSNG09,"Primary School Kpongno, AD State, Nigeria"
Gau Musa Nomadic Primary School,AD,Primary,Public,,,10.33718,13.162223,ADSHNG09,"Gau Musa Nomadic Primary School, AD State, Nigeria"
Koleni Primary School,AD,Primary,Public,,,8.698479,11.80084,ADSMWA02,"Koleni Primary School, AD State, Nigeria"
Lamurde Primary School,AD,Primary,Public,,,9.814649,12.891446,ADSSNG11,"Lamurde Primary School, AD State, Nigeria"
Girpa Primary School,AD,Primary,Public,,,10.501156,13.313302,ADSMUB02,"Girpa Primary School, AD State, Nigeria"
Nalomi Gamu Primary School,AD,Primary,Public,,,8.251309,12.072586,ADSGAN02,"Nalomi Gamu Primary School, AD State, Nigeria"
Tapare Primary,AD,Primary,Public,,,10.405064,13.237982,ADSMUB06,"Tapare Primary, AD State, Nigeria"
Barr Y Aliyu Q I Nursery and Primary,AD,Primary,Public,,,9.254801,12.441105,ADSYLN06,"Barr Y Aliyu Q I Nursery and Primary, AD State, Nigeria"
Falu 2 Primary School,AD,Primary,Public,,,9.8510372,11.8402222,ADSGUY05,"Falu 2 Primary School, AD State, Nigeria"
Kamalugu Primary School Kamale,AD,Primary,Public,,,10.642973,13.541379,ADSMCH11,"Kamalugu Primary School Kamale, AD State, Nigeria"
Karewa Banga Primary School,AD,Primary,Public,,,9.83035,12.495226,ADSSNG03,"Karewa Banga Primary School, AD State, Nigeria"
Bwara Bwazange,AD,Primary,Public,,,9.840622,12.389008,ADSSNG01,"Bwara Bwazange, AD State, Nigeria"
Shillon Primary School Shillon,AD,Primary,Private,,,9.802977,12.410844,ADSSNG02,"Shillon Primary School Shillon, AD State, Nigeria"
Ruwo Amsami Primary School,AD,Primary,Public,,,9.52799,12.533344,ADSGRE06,"Ruwo Amsami Primary School, AD State, Nigeria"
Girimbrum I Primary School,AD,Primary,Public,,,10.123107,13.384094,ADSGYL02,"Girimbrum I Primary School, AD State, Nigeria"
Ardo Hammatukur Memorial Nursery and Primary School,AD,Primary,Public,,,9.2232799,12.6495039,ADSFUR03,"Ardo Hammatukur Memorial Nursery and Primary School, AD State, Nigeria"
Datara Primary School,AD,Primary,Public,,,8.291765,12.00803,ADSGAN02,"Datara Primary School, AD State, Nigeria"
Mayo Bakari Primary School,AD,Primary,Public,,,8.053505,12.081488,ADSTNG09,"Mayo Bakari Primary School, AD State, Nigeria"
Dakuna Tiva Primary School,AD,Primary,Public,,,8.449762,11.933285,ADSGAN05,"Dakuna Tiva Primary School, AD State, Nigeria"
Nana Asmau Girl Child Primary School,AD,Primary,Public,,,9.368895,12.552137,ADSGRE05,"Nana Asmau Girl Child Primary School, AD State, Nigeria"
Banjiram Primary School,AD,Primary,Public,,,9.790705,11.96626,ADSGUY01,"Banjiram Primary School, AD State, Nigeria"
Dikir Primary School,AD,Primary,Public,,,9.722388,12.24741,ADSSNG10,"Dikir Primary School, AD State, Nigeria"
Kola I Primary School,AD,Primary,Public,,,9.708165,11.930265,ADSGUY08,"Kola I Primary School, AD State, Nigeria"
Gadadamai Primary School,AD,Primary,Public,,,10.874887,13.522355,ADSMDG04,"Gadadamai Primary School, AD State, Nigeria"
Gah Fulani Primary School,AD,Primary,Public,,,9.187571,11.871752,ADSDSA01,"Gah Fulani Primary School, AD State, Nigeria"
Borangai Primary School,AD,Primary,Public,,,9.828694,12.530063,ADSSNG03,"Borangai Primary School, AD State, Nigeria"
Wegereng Primary School,AD,Primary,Public,,,9.164136,11.740983,ADSMWA05,"Wegereng Primary School, AD State, Nigeria"
Daka Laje Primary School,AD,Primary,Public,,,8.095616,11.638025,ADSTNG07,"Daka Laje Primary School, AD State, Nigeria"
Gogra Hatsi Primary School,AD,Primary,Public,,,9.424441,12.39719,ADSGRE03,"Gogra Hatsi Primary School, AD State, Nigeria"
Kerau I Primary School,AD,Primary,Public,,,9.686926,11.895227,ADSGUY08,"Kerau I Primary School, AD State, Nigeria"
Polidamasere Primary School,AD,Primary,Public,,,9.136895,11.892983,ADSMWA04,"Polidamasere Primary School, AD State, Nigeria"
Mayo Sumsum Primary School,AD,Primary,Public,,,8.008196,11.993129,ADSTNG09,"Mayo Sumsum Primary School, AD State, Nigeria"
Lutheran Church of Christ In Nigeria Nursery and Primary School,AD,Primary,Faith Based,,,10.229235,12.9762615,ADSHNG01,"Lutheran Church of Christ In Nigeria Nursery and Primary School, AD State, Nigeria"
Sahuda Primary School,AD,Primary,Public,,,10.14547,13.410034,ADSGYL08,"Sahuda Primary School, AD State, Nigeria"
Faa Primary School,AD,Primary,Public,,,10.46624,12.987848,ADSHNG04,"Faa Primary School, AD State, Nigeria"
Wukari Primary School,AD,Primary,Public,,,8.105145,11.981269,ADSTNG04,"Wukari Primary School, AD State, Nigeria"
Kalaa A Primary School,AD,Primary,Public,,,10.252181,13.028194,ADSHNG01,"Kalaa A Primary School, AD State, Nigeria"
Satarum Primary School,AD,Primary,Public,,,8.371917,11.967059,ADSGAN05,"Satarum Primary School, AD State, Nigeria"
Dumne Duthse II Primary School,AD,Primary,Public,,,9.729756,11.867247,ADSGUY06,"Dumne Duthse II Primary School, AD State, Nigeria"
Geledi Primary School,AD,Primary,Public,,,9.766378,12.709375,ADSSNG05,"Geledi Primary School, AD State, Nigeria"
Divine Favour Nursery and Primary School,AD,Primary,Private,,,10.226665,12.919889,ADSHNG11,"Divine Favour Nursery and Primary School, AD State, Nigeria"
Bole II Primary School,AD,Primary,Public,,,9.127163,12.5144,ADSYLA03,"Bole II Primary School, AD State, Nigeria"
Mijiwana Primary School,AD,Primary,Public,,,10.09366,12.652723,ADSGMB09,"Mijiwana Primary School, AD State, Nigeria"
Chekke Primary School,AD,Primary,Public,,,9.0914247,12.7022635,ADSFUR01,"Chekke Primary School, AD State, Nigeria"
Lawe Primary School,AD,Primary,Public,,,9.368256,11.66928,ADSNUM02,"Lawe Primary School, AD State, Nigeria"
Durbawo Primary School Durbawo,AD,Primary,Public,,,9.29261,12.00866,ADSDSA10,"Durbawo Primary School Durbawo, AD State, Nigeria"
Jalingo Primary School,AD,Primary,Public,,,9.975061,12.073437,ADSSHG02,"Jalingo Primary School, AD State, Nigeria"
Gwaba Primary School,AD,Primary,Public,,,10.794867,13.457249,ADSMDG02,"Gwaba Primary School, AD State, Nigeria"
Mubi I Primary School,AD,Primary,Public,,,10.270602,13.282101,ADSMUB05,"Mubi I Primary School, AD State, Nigeria"
Yudindin Primary School,AD,Primary,Public,,,9.077238,11.8126828,ADSMWA05,"Yudindin Primary School, AD State, Nigeria"
Dimaska Primary School,AD,Primary,Public,,,10.113293,12.31727,ADSGMB01,"Dimaska Primary School, AD State, Nigeria"
Luggere Deli Primary School,AD,Primary,Public,,,9.039424,12.448919,ADSFUR09,"Luggere Deli Primary School, AD State, Nigeria"
Vimtim Primary School,AD,Primary,Public,,,10.347406,13.325017,ADSMUB10,"Vimtim Primary School, AD State, Nigeria"
Wulobulude Primary School,AD,Primary,Public,,,10.258687,13.272009,ADSGYL09,"Wulobulude Primary School, AD State, Nigeria"
Mayolope Primary School,AD,Primary,Public,,,10.228036,13.174198,ADSHNG09,"Mayolope Primary School, AD State, Nigeria"
Gogora Jatau Primary School,AD,Primary,Public,,,9.391319,12.438491,ADSGRE01,"Gogora Jatau Primary School, AD State, Nigeria"
Wuro Bajam Primary School,AD,Primary,Public,,,10.322764,13.038323,ADSHNG01,"Wuro Bajam Primary School, AD State, Nigeria"
Gwal Primary School,AD,Primary,Public,,,9.985413,11.836805,ADSGUY02,"Gwal Primary School, AD State, Nigeria"
Bwade Primary School,AD,Primary,Public,,,10.06566,13.273627,ADSMAH06,"Bwade Primary School, AD State, Nigeria"
Bekaji Primary School,AD,Primary,Public,,,9.261742,12.444409,ADSYLN06,"Bekaji Primary School, AD State, Nigeria"
Wuro Barki Nomadic Primary School,AD,Primary,Public,,,9.249883,11.69047,ADSDSA08,"Wuro Barki Nomadic Primary School, AD State, Nigeria"
Sili Center Primary School,AD,Primary,Public,,,9.766384,11.889447,ADSGUY04,"Sili Center Primary School, AD State, Nigeria"
Kowagol Primary School,AD,Primary,Public,,,9.971086,13.118837,ADSMAH08,"Kowagol Primary School, AD State, Nigeria"
Gunda Primary School,AD,Primary,Public,,,9.823257,11.920295,ADSGUY09,"Gunda Primary School, AD State, Nigeria"
Wokji Primary School,AD,Primary,Public,,,8.307353,12.076559,ADSGAN02,"Wokji Primary School, AD State, Nigeria"
